Date,Value
2011-11-07,158.0
2011-11-04,158.0
2011-11-03,158.0
2011-11-02,158.0
2011-11-01,158.0
2011-10-31,158.0
2011-10-28,158.0
2011-10-27,158.0
2011-10-26,158.0
2011-10-25,158.0
2011-10-24,158.0
2011-10-21,158.0
2011-10-20,158.0
2011-10-19,158.0
2011-10-18,158.0
2011-10-17,158.0
2011-10-14,158.0
2011-10-13,158.0
2011-10-12,158.0
2011-10-11,158.0
2011-10-10,158.0
2011-10-07,158.0
2011-10-06,158.0
2011-10-05,158.0
2011-10-04,158.0
2011-10-03,158.0
2011-09-30,158.0
2011-09-29,158.0
2011-09-28,158.0
2011-09-27,158.0
2011-09-26,158.0
2011-09-23,158.0
2011-09-22,158.0
2011-09-21,161.0
2011-09-20,161.0
2011-09-19,161.0
2011-09-16,161.0
2011-09-15,161.0
2011-09-14,161.0
2011-09-13,161.0
2011-09-12,161.0
2011-09-09,161.0
2011-09-08,161.0
2011-09-07,161.0
2011-09-06,161.0
2011-09-02,161.0
2011-09-01,161.0
2011-08-31,161.0
2011-08-30,161.0
2011-08-29,161.0
2011-08-26,161.0
2011-08-25,161.0
2011-08-24,161.0
2011-08-23,161.0
2011-08-22,161.0
2011-08-19,161.0
2011-08-18,161.0
2011-08-17,161.0
2011-08-16,161.0
2011-08-15,161.0
2011-08-12,161.0
2011-08-11,161.0
2011-08-10,161.0
2011-08-09,161.0
2011-08-08,161.0
2011-08-05,161.0
2011-08-04,161.0
2011-08-03,161.0
2011-08-02,161.0
2011-08-01,161.0
2011-07-29,161.0
2011-07-28,161.0
2011-07-27,161.0
2011-07-26,161.0
2011-07-25,161.0
2011-07-22,161.0
2011-07-21,161.0
2011-07-20,161.0
2011-07-19,161.0
2011-07-18,161.0
2011-07-15,161.0
2011-07-14,161.0
2011-07-13,161.0
2011-07-12,161.0
2011-07-11,161.0
2011-07-08,161.0
2011-07-07,161.0
2011-07-06,161.0
2011-07-05,161.0
2011-07-01,161.0
2011-06-30,161.0
2011-06-29,151.0
2011-06-28,161.0
2011-06-27,161.0
2011-06-24,161.0
2011-06-23,161.0
2011-06-22,161.0
2011-06-21,161.0
2011-06-20,161.0
2011-06-17,161.0
2011-06-16,161.0
2011-06-15,161.0
2011-06-14,161.0
2011-06-13,161.0
2011-06-10,161.0
2011-06-09,161.0
2011-06-08,161.0
2011-06-07,161.0
2011-06-06,161.0
2011-06-03,161.0
2011-06-02,161.0
2011-06-01,161.0
2011-05-27,161.0
2011-05-26,161.0
2011-05-25,161.0
2011-05-24,161.0
2011-05-23,161.0
2011-05-20,161.0
2011-05-19,162.0
2011-05-18,164.0
2011-05-17,164.0
2011-05-16,164.0
2011-05-13,164.0
2011-05-12,164.0
2011-05-11,164.0
2011-05-10,164.0
2011-05-09,164.0
2011-05-06,164.0
2011-05-05,168.0
2011-05-04,172.0
2011-05-03,180.0
2011-05-02,180.0
2011-04-29,180.0
2011-04-28,180.0
2011-04-27,180.0
2011-04-26,180.0
2011-04-25,180.0
2011-04-21,180.0
2011-04-20,180.0
2011-04-19,180.0
2011-04-18,180.0
2011-04-15,180.0
2011-04-14,180.0
2011-04-13,180.0
2011-04-12,180.0
2011-04-11,180.0
2011-04-08,180.0
2011-04-07,180.0
2011-04-06,180.0
2011-04-05,180.0
2011-04-04,180.0
2011-04-01,180.0
2011-03-31,180.0
2011-03-30,180.0
2011-03-28,180.0
2011-03-25,180.0
2011-03-24,180.0
2011-03-23,180.0
2011-03-22,180.0
2011-03-21,180.0
2011-03-18,180.0
2011-03-17,180.0
2011-03-16,180.0
2011-03-15,180.0
2011-03-14,180.0
2011-03-11,180.0
2011-03-10,180.0
2011-03-09,180.0
2011-03-08,180.0
2011-03-07,180.0
2011-03-04,180.0
2011-03-03,180.0
2011-03-02,180.0
2011-03-01,180.0
2011-02-28,180.0
2011-02-25,180.0
2011-02-24,180.0
2011-02-23,180.0
2011-02-22,180.0
2011-02-18,180.0
2011-02-17,180.0
2011-02-16,179.0
2011-02-15,177.0
2011-02-14,177.0
2011-02-11,177.0
2011-02-10,176.0
2011-02-09,172.0
2011-02-08,172.0
2011-02-07,169.0
2011-02-04,169.0
2011-02-03,169.0
2011-02-02,167.0
2011-02-01,167.0
2011-01-31,165.0
2011-01-28,160.0
2011-01-27,160.0
2011-01-26,156.0
2011-01-25,153.0
2011-01-24,149.0
2011-01-21,149.0
2011-01-20,149.0
2011-01-19,148.0
2011-01-18,144.0
2011-01-14,140.0
2011-01-13,137.0
2011-01-12,136.0
2011-01-11,135.0
2011-01-10,134.0
2011-01-07,134.0
2011-01-06,129.0
2011-01-05,129.0
2011-01-04,124.0
2011-01-03,123.0
2010-12-31,123.0
2010-12-30,123.0
2010-12-29,123.0
2010-12-28,123.0
2010-12-27,123.0
2010-12-23,123.0
2010-12-22,123.0
2010-12-21,123.0
2010-12-20,123.0
2010-12-17,123.0
2010-12-16,123.0
2010-12-15,123.0
2010-12-14,123.0
2010-12-13,123.0
2010-12-10,123.0
2010-12-09,123.0
2010-12-08,123.0
2010-12-07,123.0
2010-12-06,123.0
2010-12-03,123.0
2010-12-02,123.0
2010-12-01,123.0
2010-11-30,123.0
2010-11-29,123.0
2010-11-24,123.0
2010-11-23,123.0
2010-11-22,123.0
2010-11-19,123.0
2010-11-18,123.0
2010-11-17,123.0
2010-11-16,123.0
2010-11-15,123.0
2010-11-12,123.0
2010-11-11,123.0
2010-11-10,123.0
2010-11-09,123.0
2010-11-08,123.0
2010-11-05,123.0
2010-11-04,123.0
2010-11-03,123.0
2010-11-02,123.0
2010-11-01,123.0
2010-10-29,123.0
2010-10-28,123.0
2010-10-27,123.0
2010-10-26,123.0
2010-10-25,123.0
2010-10-22,123.0
2010-10-21,123.0
2010-10-20,123.0
2010-10-19,123.0
2010-10-15,123.0
2010-10-14,123.0
2010-10-13,123.0
2010-10-12,123.0
2010-10-11,123.0
2010-10-08,123.0
2010-10-07,123.0
2010-10-06,123.0
2010-10-05,123.0
2010-10-04,123.0
2010-10-01,123.0
2010-09-30,123.0
2010-09-29,123.0
2010-09-28,123.0
2010-09-27,123.0
2010-09-24,123.0
2010-09-23,123.0
2010-09-22,123.0
2010-09-21,123.0
2010-09-20,123.0
2010-09-17,123.0
2010-09-16,123.0
2010-09-15,123.0
2010-09-14,123.0
2010-09-13,123.0
2010-09-10,123.0
2010-09-09,123.0
2010-09-08,123.0
2010-09-07,123.0
2010-09-03,123.0
2010-09-02,123.0
2010-09-01,123.0
2010-08-31,123.0
2010-08-30,123.0
2010-08-27,123.0
2010-08-26,123.0
2010-08-25,123.0
2010-08-24,123.0
2010-08-23,123.0
2010-08-20,123.0
2010-08-19,123.0
2010-08-18,123.0
2010-08-17,123.0
2010-08-16,123.0
2010-08-13,123.0
2010-08-12,123.0
2010-08-11,123.0
2010-08-10,123.0
2010-08-09,123.0
2010-08-06,123.0
2010-08-05,123.0
2010-08-04,123.0
2010-08-03,123.0
2010-08-02,123.0
2010-07-30,123.0
2010-07-29,123.0
2010-07-28,123.0
2010-07-27,123.0
2010-07-26,123.0
2010-07-23,123.0
2010-07-22,123.0
2010-07-21,123.0
2010-07-20,123.0
2010-07-19,123.0
2010-07-16,123.0
2010-07-15,123.0
2010-07-14,123.0
2010-07-13,123.0
2010-07-12,123.0
2010-07-09,123.0
2010-07-08,123.0
2010-07-07,123.0
2010-07-06,123.0
2010-07-02,125.0
2010-07-01,125.0
2010-06-30,125.0
2010-06-29,125.0
2010-06-28,125.0
2010-06-25,125.0
2010-06-24,125.0
2010-06-23,125.0
2010-06-22,125.0
2010-06-21,125.0
2010-06-18,125.0
2010-06-17,125.0
2010-06-16,125.0
2010-06-15,125.0
2010-06-14,125.0
2010-06-11,125.0
2010-06-10,125.0
2010-06-09,125.0
2010-06-08,125.0
2010-06-07,126.0
2010-06-04,126.0
2010-06-03,128.0
2010-06-02,129.0
2010-06-01,129.0
2010-05-28,129.0
2010-05-27,129.0
2010-05-26,129.0
2010-05-25,129.0
2010-05-24,129.0
2010-05-21,129.0
2010-05-20,130.0
2010-05-19,130.0
2010-05-18,130.0
2010-05-17,130.0
2010-05-14,130.0
2010-05-13,130.0
2010-05-12,130.0
2010-05-11,130.0
2010-05-10,130.0
2010-05-07,130.0
2010-05-06,130.0
2010-05-05,128.0
2010-05-04,128.0
2010-05-03,125.0
2010-04-30,125.0
2010-04-29,125.0
2010-04-28,125.0
2010-04-27,125.0
2010-04-26,125.0
2010-04-23,130.0
2010-04-22,129.0
2010-04-21,129.0
2010-04-20,129.0
2010-04-19,125.0
2010-04-16,121.0
2010-04-15,121.0
2010-04-14,119.0
2010-04-13,119.0
2010-04-12,119.0
2010-04-09,119.0
2010-04-08,119.0
2010-04-07,117.0
2010-04-06,117.0
2010-04-05,117.0
2010-04-01,117.0
2010-03-31,115.0
2010-03-30,115.0
2010-03-29,112.0
2010-03-26,112.0
2010-03-25,112.0
2010-03-24,112.0
2010-03-23,112.0
2010-03-22,112.0
2010-03-19,112.0
2010-03-18,112.0
2010-03-17,112.0
2010-03-16,112.0
2010-03-15,112.0
2010-03-12,112.0
2010-03-11,112.0
2010-03-10,112.0
2010-03-09,112.0
2010-03-08,112.0
2010-03-05,112.0
2010-03-04,112.0
2010-03-03,112.0
2010-03-02,112.0
2010-03-01,124.0
2010-02-26,124.0
2010-02-25,124.0
2010-02-24,124.0
2010-02-23,124.0
2010-02-22,124.0
2010-02-19,124.0
2010-02-18,124.0
2010-02-17,124.0
2010-02-16,124.0
2010-02-12,124.0
2010-02-11,124.0
2010-02-10,124.0
2010-02-08,124.0
2010-02-05,124.0
2010-02-04,124.0
2010-02-03,124.0
2010-02-02,124.0
2010-02-01,124.0
2010-01-29,124.0
2010-01-28,124.0
2010-01-27,124.0
2010-01-26,124.0
2010-01-25,130.0
2010-01-22,130.0
2010-01-21,130.0
2010-01-20,130.0
2010-01-19,130.0
2010-01-15,130.0
2010-01-14,130.0
2010-01-13,139.0
2010-01-12,139.0
2010-01-11,137.0
2010-01-08,139.0
2010-01-07,139.0
2010-01-06,140.0
2010-01-05,140.0
2010-01-04,140.0
2009-12-31,140.0
2009-12-30,140.0
2009-12-29,140.0
2009-12-28,140.0
2009-12-24,140.0
2009-12-23,140.0
2009-12-22,140.0
2009-12-21,140.0
2009-12-18,140.0
2009-12-17,140.0
2009-12-16,140.0
2009-12-15,140.0
2009-12-14,140.0
2009-12-11,140.0
2009-12-10,140.0
2009-12-09,140.0
2009-12-08,140.0
2009-12-07,140.0
2009-12-04,140.0
2009-12-03,140.0
2009-12-02,140.0
2009-12-01,140.0
2009-11-30,140.0
2009-11-25,140.0
2009-11-24,140.0
2009-11-23,140.0
2009-11-20,140.0
2009-11-19,140.0
2009-11-18,140.0
2009-11-17,140.0
2009-11-16,140.0
2009-11-13,140.0
2009-11-12,140.0
2009-11-11,140.0
2009-11-10,140.0
2009-11-09,140.0
2009-11-06,140.0
2009-11-05,140.0
2009-11-04,140.0
2009-11-03,135.0
2009-11-02,135.0
2009-10-30,127.0
2009-10-29,127.0
2009-10-28,127.0
2009-10-27,127.0
2009-10-26,127.0
2009-10-23,127.0
2009-10-22,127.0
2009-10-21,127.0
2009-10-20,126.0
2009-10-19,126.0
2009-10-16,126.0
2009-10-15,126.0
2009-10-14,126.0
2009-10-13,122.0
2009-10-12,122.0
2009-10-09,122.0
2009-10-08,122.0
2009-10-07,118.0
2009-10-06,116.0
2009-10-05,115.0
2009-10-02,115.0
2009-10-01,115.0
2009-09-30,115.0
2009-09-29,110.0
2009-09-28,101.0
2009-09-25,101.0
2009-09-24,101.0
2009-09-23,101.0
2009-09-22,100.0
2009-09-21,100.0
2009-09-18,100.0
2009-09-17,100.0
2009-09-16,100.0
2009-09-15,100.0
2009-09-14,95.0
2009-09-11,95.0
2009-09-10,95.0
2009-09-09,95.0
2009-09-08,95.0
2009-09-04,95.0
2009-09-03,95.0
2009-09-02,95.0
2009-09-01,95.0
2009-08-31,95.0
2009-08-28,95.0
2009-08-27,95.0
2009-08-26,95.0
2009-08-25,95.0
2009-08-24,95.0
2009-08-21,95.0
2009-08-20,95.0
2009-08-19,95.0
2009-08-18,95.0
2009-08-17,95.0
2009-08-14,95.0
2009-08-13,95.0
2009-08-12,95.0
2009-08-11,95.0
2009-08-10,95.0
2009-08-07,90.0
2009-08-06,90.0
2009-08-05,90.0
2009-08-04,90.0
2009-08-03,90.0
2009-07-31,90.0
2009-07-30,88.0
2009-07-29,88.0
2009-07-28,88.0
2009-07-27,88.0
2009-07-24,88.0
2009-07-23,88.0
2009-07-22,88.0
2009-07-21,88.0
2009-07-20,88.0
2009-07-17,88.0
2009-07-16,88.0
2009-07-15,88.0
2009-07-14,88.0
2009-07-13,88.0
2009-07-10,88.0
2009-07-09,88.0
2009-07-08,88.0
2009-07-07,88.0
2009-07-06,88.0
2009-07-02,88.0
2009-07-01,88.0
2009-06-30,88.0
2009-06-29,88.0
2009-06-26,88.0
2009-06-25,88.0
2009-06-24,88.0
2009-06-23,88.0
2009-06-22,88.0
2009-06-19,88.0
2009-06-18,88.0
2009-06-17,88.0
2009-06-16,88.0
2009-06-15,88.0
2009-06-12,88.0
2009-06-11,88.0
2009-06-10,88.0
2009-06-09,88.0
2009-06-08,88.0
2009-06-05,88.0
2009-06-04,88.0
2009-06-03,88.0
2009-06-02,88.0
2009-06-01,88.0
2009-05-29,88.0
2009-05-28,88.0
2009-05-27,88.0
2009-05-26,87.0
2009-05-22,87.0
2009-05-21,87.0
2009-05-20,87.0
2009-05-19,87.0
2009-05-18,86.0
2009-05-15,86.0
2009-05-14,86.0
2009-05-13,86.0
2009-05-12,86.0
2009-05-11,86.0
2009-05-08,86.0
2009-05-07,86.0
2009-05-06,86.0
2009-05-05,86.0
2009-05-04,85.0
2009-05-01,85.0
2009-04-30,85.0
2009-04-29,85.0
2009-04-28,85.0
2009-04-27,85.0
2009-04-24,85.0
2009-04-23,85.0
2009-04-22,85.0
2009-04-21,85.0
2009-04-20,85.0
2009-04-17,85.0
2009-04-16,85.0
2009-04-15,85.0
2009-04-14,85.0
2009-04-13,85.0
2009-04-09,85.0
2009-04-08,85.0
2009-04-07,85.0
2009-04-06,85.0
2009-04-03,85.0
2009-04-02,85.0
2009-04-01,85.0
2009-03-31,85.0
2009-03-30,85.0
2009-03-27,85.0
2009-03-26,85.0
2009-03-25,85.0
2009-03-24,85.0
2009-03-20,85.0
2009-03-19,85.0
2009-03-13,85.0
2009-03-12,85.0
2009-03-11,85.0
2009-03-10,85.0
2009-03-09,85.0
2009-03-06,85.0
2009-03-05,85.0
2009-03-04,85.0
2009-03-03,85.0
2009-03-02,85.0
2009-02-27,85.0
2009-02-26,85.0
2009-02-25,85.0
2009-02-24,85.0
2009-02-23,85.0
2009-02-20,85.0
2009-02-19,85.0
2009-02-18,85.0
2009-02-17,85.0
2009-02-13,85.0
2009-02-12,85.0
2009-02-11,85.0
2009-02-10,85.0
2009-02-09,85.0
2009-02-06,85.0
2009-02-05,85.0
2009-02-04,85.0
2009-02-03,85.0
2009-02-02,85.0
2009-01-30,85.0
2009-01-29,85.0
2009-01-28,85.0
2009-01-27,85.0
2009-01-26,85.0
2009-01-23,85.0
2009-01-22,85.0
2009-01-21,85.0
2009-01-16,85.0
2009-01-15,85.0
2009-01-14,85.0
2009-01-13,85.0
2009-01-09,85.0
2009-01-08,85.0
2009-01-07,83.0
2009-01-06,83.0
2009-01-05,83.0
2009-01-02,85.0
2008-12-31,85.0
2008-12-30,86.0
2008-12-29,87.0
2008-12-24,87.0
2008-12-23,88.0
2008-12-22,88.0
2008-12-19,88.0
2008-12-18,88.0
2008-12-16,88.0
2008-12-15,90.0
2008-12-12,90.0
2008-12-11,90.0
2008-12-10,90.0
2008-12-09,90.0
2008-12-08,90.0
2008-12-05,90.0
2008-12-04,90.0
2008-12-03,90.0
2008-12-02,90.0
2008-12-01,90.0
2008-11-26,90.0
2008-11-25,90.0
2008-11-24,90.0
2008-11-21,90.0
2008-11-20,90.0
2008-11-19,90.0
2008-11-18,90.0
2008-11-17,90.0
2008-11-14,90.0
2008-11-13,90.0
2008-11-12,92.0
2008-11-11,94.0
2008-11-10,96.0
2008-11-07,96.0
2008-11-06,96.0
2008-11-05,96.0
2008-11-04,96.0
2008-11-03,96.0
2008-10-31,97.0
2008-10-30,97.0
2008-10-29,97.0
2008-10-28,98.0
2008-10-27,100.0
2008-10-24,100.0
2008-10-23,100.0
2008-10-22,100.0
2008-10-21,100.0
2008-10-20,100.0
2008-10-17,101.0
2008-10-16,101.0
2008-10-15,101.0
2008-10-14,101.0
2008-10-13,101.0
2008-10-10,100.0
2008-10-09,100.0
2008-10-08,100.0
2008-10-07,100.0
2008-10-06,100.0
2008-10-03,110.0
2008-10-02,110.0
2008-10-01,110.0
2008-09-30,110.0
2008-09-29,110.0
2008-09-26,110.0
2008-09-25,110.0
2008-09-24,110.0
2008-09-23,110.0
2008-09-22,110.0
2008-09-19,113.0
2008-09-18,125.0
2008-09-17,125.0
2008-09-16,125.0
2008-09-15,125.0
2008-09-12,130.0
2008-09-11,136.0
2008-09-10,136.0
2008-09-09,136.0
2008-09-08,136.0
2008-09-05,136.0
2008-09-04,136.0
2008-09-03,136.0
2008-09-02,136.0
2008-08-29,138.0
2008-08-28,138.0
2008-08-27,143.0
2008-08-26,143.0
2008-08-25,143.0
2008-08-22,143.0
2008-08-21,143.0
2008-08-20,143.0
2008-08-19,143.0
2008-08-18,143.0
2008-08-15,144.0
2008-08-14,143.0
2008-08-13,143.0
2008-08-12,143.0
2008-08-11,143.0
2008-08-08,144.0
2008-08-07,144.0
2008-08-06,144.0
2008-08-05,144.0
2008-08-04,144.0
2008-08-01,144.0
2008-07-31,144.0
2008-07-30,144.0
2008-07-29,144.0
2008-07-28,144.0
2008-07-25,145.0
2008-07-24,145.0
2008-07-23,145.0
2008-07-22,145.0
2008-07-21,145.0
2008-07-18,145.0
2008-07-17,144.0
2008-07-16,145.0
2008-07-15,144.0
2008-07-14,144.0
2008-07-11,144.0
2008-07-10,144.0
2008-07-09,144.0
2008-07-08,145.0
2008-07-07,145.0
2008-07-03,145.0
2008-07-02,145.0
2008-07-01,145.0
2008-06-30,145.0
2008-06-27,145.0
2008-06-26,145.0
2008-06-25,145.0
2008-06-24,145.0
2008-06-23,145.0
2008-06-20,145.0
2008-06-19,146.0
2008-06-18,146.0
2008-06-17,147.0
2008-06-13,147.0
2008-06-12,147.0
2008-06-11,147.0
2008-06-10,147.0
2008-06-09,147.0
2008-06-06,146.0
2008-06-05,146.0
2008-06-04,145.0
2008-06-03,145.0
2008-06-02,145.0
2008-05-30,145.0
2008-05-29,145.0
2008-05-28,145.0
2008-05-27,145.0
2008-05-23,145.0
2008-05-22,145.0
2008-05-21,143.0
2008-05-20,143.0
2008-05-19,142.0
2008-05-16,142.0
2008-05-15,142.0
2008-05-14,142.0
2008-05-13,142.0
2008-05-12,142.0
2008-05-09,142.0
2008-05-08,142.0
2008-05-07,142.0
2008-05-06,142.0
2008-05-05,142.0
2008-05-02,140.0
2008-05-01,140.0
2008-04-30,140.0
2008-04-29,140.0
2008-04-28,138.0
2008-04-25,135.0
2008-04-24,130.0
2008-04-23,130.0
2008-04-22,130.0
2008-04-21,130.0
2008-04-18,130.0
2008-04-17,130.0
2008-04-16,130.0
2008-04-15,130.0
2008-04-14,130.0
2008-04-11,130.0
2008-04-10,130.0
2008-04-09,130.0
2008-04-08,130.0
2008-04-07,130.0
2008-04-04,130.0
2008-04-03,130.0
2008-04-02,130.0
2008-04-01,130.0
2008-03-31,130.0
2008-03-28,130.0
2008-03-27,130.0
2008-03-26,130.0
2008-03-25,130.0
2008-03-24,130.0
2008-03-20,130.0
2008-03-19,130.0
2008-03-18,130.0
2008-03-17,130.0
2008-03-14,130.0
2008-03-13,130.0
2008-03-12,130.0
2008-03-11,130.0
2008-03-10,130.0
2008-03-07,140.0
2008-03-06,140.0
2008-03-05,140.0
2008-03-04,140.0
2008-03-03,140.0
2008-02-29,140.0
2008-02-28,140.0
2008-02-27,140.0
2008-02-26,140.0
2008-02-25,140.0
2008-02-22,140.0
2008-02-21,140.0
2008-02-20,140.0
2008-02-19,140.0
2008-02-15,140.0
2008-02-14,140.0
2008-02-13,140.0
2008-02-12,140.0
2008-02-07,140.0
2008-02-06,140.0
2008-02-05,140.0
2008-02-04,140.0
2008-02-01,140.0
2008-01-31,140.0
2008-01-30,140.0
2008-01-29,140.0
2008-01-28,140.0
2008-01-25,140.0
2008-01-24,146.0
2008-01-23,155.0
2008-01-22,155.0
2008-01-18,155.0
2008-01-17,155.0
2008-01-16,155.0
2008-01-15,155.0
2008-01-14,167.0
2008-01-11,167.0
2008-01-10,168.0
2008-01-09,168.0
2008-01-08,168.0
2008-01-07,168.0
2008-01-04,168.0
2008-01-03,173.0
2008-01-02,173.0
